Order ID,Order Date,Customer ID,Customer Name,City,Region,Segment,Category,Product,Quantity,Cost Price,Unit Price,Discount,Sales,Profit,Payment Method
ORD010804,2024-02-22,CUST7410,Travis Dougherty,,North,Consumer,Sports,Product_109,6,264.94,490.43,0.05,2795.45,1205.81,Net Banking
ORD010805,2023-07-25,CUST4780,Stephanie Jones,Port Tammyton,South,Home Office,Office Supplies,Product_84,3,14.96,23.14,0.3,48.59,3.71,UPI
ORD010806,2026-05-19,,,Lake Francisco,North,Corporate,Sports,Product_76,5,51.77,57.91,0.1,260.59,1.74,
ORD010807,2024-01-12,CUST2677,Peter Dalton,Miguelside,East,Consumer,Office Supplies,Product_151,1,88.62,151.86,0.2,121.49,32.87,UPI
ORD010808,2026-04-22,CUST7467,Juan Hoffman,South Christopher,West,Home Office,Sports,Product_173,7,271.83,328.6,0.05,2185.19,282.38,UPI
ORD010809,2025-03-10,CUST6079,Emily Freeman,Kayleeberg,North,Consumer,Sports,Product_179,6,485.74,537.09,0.0,3222.54,308.1,Cash
ORD010810,2023-11-10,CUST1711,Rachel Lutz,Susanton,East,Corporate,Sports,Product_156,3,174.17,364.8,0.0,1094.4,571.89,UPI
ORD010811,2024-02-20,CUST5863,Julie Walker,Barbarahaven,North,Consumer,Office Supplies,Product_65,4,402.85,667.28,0.3,1868.38,256.98,Cash
ORD010812,2024-04-23,CUST1671,Kimberly Adams,Grahamport,South,Consumer,Clothing,Product_119,6,339.32,546.87,0.0,3281.22,1245.3,Net Banking
ORD010813,2024-03-16,CUST1582,Tyler Gomez DDS,Howardtown,West,Corporate,Electronics,Product_94,2,355.34,659.96,0.05,1253.92,543.24,Net Banking
ORD010814,2023-12-13,CUST9728,Thomas Hill,Port Christine,WEST,Home Office,Electronics,Product_41,6,426.4,746.57,0.05,4255.45,1697.05,Card
ORD010815,2024-09-18,CUST8803,Christopher Woods,,North,Consumer,Clothing,Product_165,6,261.14,533.16,0.3,2239.27,672.43,UPI
ORD010816,2024-09-16,CUST4262,Patrick Patterson,Lake Regina,West,Corporate,Sports,Product_171,4,235.89,480.89,0.05,1827.38,883.82,Card
ORD010817,2024-12-09,CUST4058,Debra Rodriguez,Michaelside,North,Corporate,Office Supplies,Product_90,5,99.93,164.33,0.3,575.16,75.51,Net Banking
ORD010818,2024-03-12,CUST5598,Keith Cervantes,Debrashire,,Home Office,Office Supplies,Product_88,4,371.1,483.28,0.3,1353.18,-131.22,Card
ORD010819,2025-07-28,CUST7536,Jacob Reeves,Fowlertown,East,Consumer,Furniture,Product_82,1,164.62,199.0,0.1,179.1,14.48,Net Banking
ORD010820,2025-07-22,CUST2985,Joseph Greene,Jasmineberg,East,Home Office,Clothing,Product_16,495,447.45,805.45,0.3,3382.89,698.19,UPI
ORD010821,2024-04-05,CUST9825,Danielle Young,Holtton,South,Corporate,Clothing,Product_37,3,19.97,23.26,0.2,55.82,-4.09,Cash
ORD010822,2026-05-12,CUST2499,Sara Thompson,,East,Corporate,Sports,Product_86,4,177.63,215.72,0.2,690.3,-20.22,Card
ORD010823,2023-10-03,CUST5434,Rhonda James,South Kimberly,North,Consumer,Sports,Product_34,6,60.42,83.92,0.15,427.99,65.47,
ORD010824,2024-12-18,CUST7237,James Reese,North John,East,Home Office,Office Supplies,Product_128,6,41.03,64.19,0.2,308.11,61.93,Net Banking
ORD010825,2026-05-07,,,Wheelerborough,North,Corporate,Furniture,Product_199,6,409.97,686.75,0.2,3296.4,836.58,
ORD010826,2025-12-11,CUST4951,James Moore,New Jasonmouth,North,Corporate,Electronics,Product_127,2,322.54,407.61,0.0,815.22,170.14,UPI
ORD010827,2026-04-06,CUST4126,Christina Clark,East Eric,West,Consumer,Sports,Product_86,4,193.02,234.45,0.2,750.24,-21.84,Cash
ORD010828,2025-01-24,CUST4172,Mark Cole,Durhamview,South,Corporate,Electronics,Product_125,1,133.71,204.54,0.05,194.31,60.6,UPI
ORD010829,2024-02-12,CUST9205,Michael Peterson,Morrisonside,,Corporate,Clothing,Product_66,1,271.54,357.3,0.1,321.57,50.03,
ORD010830,2026-06-02,,,Brittanyton,North,Consumer,Office Supplies,Product_64,6,477.59,664.18,0.15,3387.32,521.78,Net Banking
ORD010831,2024-10-24,CUST1010,Seth Hill,North Katherine,East,Consumer,Office Supplies,Product_188,2,256.37,504.97,0.2,807.95,295.21,Net Banking
ORD010832,2024-08-28,CUST7670,Michelle Taylor,Wongborough,,Corporate,Clothing,Product_24,1,447.18,630.24,0.3,441.17,-6.01,UPI
ORD010833,2026-05-02,CUST7305,Jacob Boyer,Danielstad,East,Home Office,Office Supplies,Product_150,5,327.08,436.75,0.3,1528.62,-106.78,Cash
ORD010834,2025-05-03,CUST2184,Ryan Delgado,Wellsville,North,Home Office,Sports,Product_151,6,250.03,424.95,0.1,2294.73,794.55,UPI
ORD010835,2024-12-11,CUST4104,Brianna Brennan,East Billyshire,East,Consumer,Electronics,Product_163,5,453.81,905.47,0.2,3621.88,1352.83,UPI
ORD010836,2023-07-13,CUST7213,Joseph Franco DDS,Lake Debra,East,Corporate,Furniture,Product_56,6,79.31,134.21,0.3,563.68,87.82,Net Banking
ORD010837,2024-07-03,CUST8602,Jill Scott,Lake Justinshire,North,Consumer,Furniture,Product_135,2,471.96,532.52,0.1,958.54,14.62,UPI
ORD010838,2024-08-30,CUST4198,Maria Bush,Victorfort,East,Home Office,Office Supplies,Product_134,6,405.75,486.81,0.0,2920.86,486.36,UPI
ORD010839,2024-03-29,CUST3819,Sean Rojas,Port Robertfort,East,Home Office,Electronics,Product_5,7,138.25,220.1,0.15,1309.6,341.85,Card
ORD010840,2024-08-08,CUST8940,Scott Evans,West Darin,West,Corporate,Office Supplies,Product_55,6,210.17,419.57,0.2,2013.94,752.92,Card
ORD010841,2025-11-30,CUST5252,Kaitlyn Obrien,,SOUTH,Corporate,Furniture,Product_71,2,307.99,653.15,0.15,1110.36,494.38,UPI
ORD010842,2024-06-03,,,Tannerport,North,Consumer,Office Supplies,Product_137,4,265.03,353.91,0.3,990.95,-69.17,
ORD010843,2026-02-13,CUST3965,Barbara Wright,Smithhaven,North,Consumer,Furniture,Product_73,5,82.3,151.51,0.05,719.67,308.17,UPI
ORD010844,2023-07-13,CUST6055,Lori Jones,Woodardstad,South,Consumer,Electronics,Product_51,5,410.81,572.65,0.15,2433.76,379.71,Net Banking
ORD010845,2024-05-15,CUST2757,Randy Hartman,Burnsmouth,West,Home Office,Furniture,Product_123,2,448.42,885.52,0.05,1682.49,785.65,
ORD010846,2026-05-22,CUST3939,Calvin Reeves,Jacobmouth,North,Corporate,Electronics,Product_93,2,7.16,11.41,0.05,21.68,7.36,Card
ORD010847,2024-10-07,CUST8389,Robert Holden,Bestland,East,Consumer,Furniture,Product_192,3,283.88,371.4,0.0,1114.2,262.56,UPI
ORD010848,2026-05-21,CUST9328,Mark Hunter,South Alishamouth,North,Home Office,Sports,Product_155,7,129.65,163.87,0.15,975.03,67.48,Net Banking
ORD010849,2025-06-07,CUST2365,Rebecca Sweeney,New Kelly,West,Corporate,Sports,Product_28,1,263.14,344.85,0.3,241.4,-21.74,Net Banking
ORD010850,2024-09-13,CUST5140,Gilbert Cochran,Kendraberg,West,Consumer,Clothing,Product_105,2,291.51,564.2,0.15,959.14,376.12,UPI
ORD010851,2024-12-01,CUST8902,Rebecca Flores,Deborahfort,West,Corporate,Office Supplies,Product_35,1,22.98,37.79,0.05,35.9,12.92,Cash
ORD010852,2025-08-29,CUST7655,Charles Reynolds,Sonialand,North,Corporate,Clothing,Product_55,3,363.68,639.39,0.0,1918.17,827.13,UPI
ORD010853,2024-11-08,CUST1788,Jessica Cooper,Mitchellmouth,,Home Office,Office Supplies,Product_123,2,16.49,34.55,0.2,55.28,22.3,Net Banking
ORD010854,2025-11-30,CUST9063,Bobby Garcia,South Jamesshire,South,Consumer,Furniture,Product_173,4,139.23,218.68,0.05,830.98,274.06,
ORD010855,2024-10-15,CUST9285,Robert Jones,South Cheryl,West,Home Office,Electronics,Product_190,5,303.96,667.39,0.15,2836.41,1316.61,
ORD010856,2025-07-03,,,,West,Corporate,Sports,Product_123,7,114.34,219.42,0.3,1075.16,274.78,UPI
ORD010857,2023-11-01,CUST6184,Ashley Brown,Wilsonfurt,East,Corporate,Clothing,Product_95,5,105.3,199.26,0.15,846.85,320.35,Net Banking
ORD010858,2025-05-21,CUST3592,Grace Lewis,Bettyfort,West,Consumer,Furniture,Product_141,3,350.64,710.07,0.15,1810.68,758.76,Cash
ORD010859,2026-03-20,CUST2512,Kathleen Vazquez,West Chelseystad,East,Home Office,Sports,Product_28,4,426.64,552.59,0.2,1768.29,61.73,Card
ORD010860,2024-02-26,CUST3370,Eric Salazar,South Bradley,West,Home Office,Office Supplies,Product_86,5,364.27,426.87,0.15,1814.2,-7.15,UPI
ORD010861,2026-02-23,CUST6874,Jillian Thompson,Bowmanbury,SOUTH,Corporate,Furniture,Product_27,1,121.28,265.45,0.0,265.45,144.17,Card
ORD010862,2026-01-13,CUST9890,Gregg Rowe,Nicholaston,South,Corporate,Sports,Product_30,4,122.93,200.75,0.0,803.0,311.28,Card
ORD010863,2024-12-30,CUST7591,Hector Grimes MD,,West,Home Office,Electronics,Product_176,2,327.13,507.26,0.15,862.34,208.08,UPI
ORD010864,2024-06-24,CUST9914,Aaron Booker,,North,Consumer,Electronics,Product_112,3,226.05,307.81,0.2,738.74,60.59,UPI
ORD010865,2025-12-14,CUST1236,Peggy Clark,Mendozatown,North,Home Office,Sports,Product_87,6,155.26,229.01,0.2,1099.25,167.69,Cash
ORD010866,2026-03-18,CUST7728,Molly Andrews,New Michelechester,West,Consumer,Sports,Product_140,3,100.81,203.99,0.0,611.97,309.54,Card
ORD010867,2025-07-11,CUST6766,Ashley Yang,Adammouth,South,Home Office,Electronics,Product_25,7,32.88,39.26,0.3,192.37,-37.79,Cash
ORD010868,2025-08-31,CUST9511,Amber Ross,,south,Corporate,Sports,Product_178,7,490.07,616.17,0.2,3450.55,20.06,Cash
ORD010869,2024-07-02,CUST3962,Susan Williams,West Courtney,North,Consumer,Sports,Product_78,7,430.22,716.92,0.05,4767.52,1755.98,upi
ORD010870,2024-12-26,CUST5469,Rachel Simmons,West Hector,East,Home Office,Clothing,Product_144,7,412.89,685.85,0.3,3360.66,470.43,Card
ORD010871,2024-12-01,CUST7334,Michael Clark DVM,Dianaton,East,Home Office,Office Supplies,Product_193,3,164.44,295.4,0.2,708.96,215.64, card
ORD010872,2026-02-27,CUST5215,Anna Sanchez,East Michael,West,Home Office,Electronics,Product_40,5,150.68,304.26,0.1,1369.17,615.77,Net Banking
ORD010873,2024-12-08,CUST1046,Jeffrey Richardson,Loweryland,South,Consumer,Sports,Product_104,3,266.57,532.63,0.2,1278.31,478.6,Card
ORD010874,2023-12-18,CUST3514,Thomas Steele,Micheleport,East,Corporate,Electronics,Product_8,2,222.89,421.87,0.1,759.37,313.59,Net Banking
ORD010875,2024-06-05,CUST8655,Dennis Cruz,Lewismouth,South,Consumer,Electronics,Product_183,239,333.98,469.36,0.15,2792.69,454.83,UPI
ORD010876,2023-09-12,CUST2380,James Holmes,Edwardsberg,West,Home Office,Electronics,Product_159,3,392.39,607.96,0.2,1459.1,281.93,Card
ORD010877,2024-11-11,CUST1819,Jennifer White,New Candice,East,Consumer,Clothing,Product_110,7,342.09,511.69,0.1,3223.65,829.02,
ORD010878,2026-01-19,CUST6582,David White,Lake Ryan,North,Consumer,Furniture,Product_2,6,55.64,72.74,0.15,370.97,37.13,Net Banking
ORD010879,2025-07-14,CUST8934,Carrie Logan,Rubenchester,East,Corporate,Electronics,Product_45,1,141.7,204.13,0.3,142.89,1.19,Card 
ORD010880,2026-02-15,CUST4893,Teresa Terry,East Jerryland,North,Consumer,Electronics,Product_4,3,445.9,0.0,0.0,1524.12,186.42,
ORD010881,2026-02-25,CUST1061,Michael Taylor,Lake Lisa,South,Corporate,Sports,Product_44,2,116.94,161.16,0.1,290.09,56.21,
ORD010882,2026-05-21,CUST4967,James Robinson,Ashleyhaven,North,Home Office,Office Supplies,Product_66,5,365.64,760.87,0.2,3043.48,1215.28,UPI
ORD010883,2024-07-21,CUST9798,Briana Rice,Lake Edward,East,Consumer,Clothing,Product_171,7,326.86,508.8,0.05,3383.52,1095.5,Card
ORD010884,2024-03-01,CUST2801,Debbie Hurst,,,Consumer,Electronics,Product_134,3,331.18,642.85,0.3,1349.98,356.44,Cash
ORD010885,2023-08-02,,,,North,Consumer,Office Supplies,Product_5,1,405.25,767.29,0.15,652.2,246.95,UPI
ORD010886,2026-01-14,CUST9501,Austin Fernandez,Henrymouth,North,Consumer,Sports,Product_116,1,97.33,113.26,0.05,107.6,10.27,UPI
ORD010887,2024-04-14,CUST5067,Christian Myers,Huffmanchester,North,Corporate,Office Supplies,Product_180,2,134.57,238.07,0.05,452.33,183.19,Cash
ORD010888,2026-04-14,CUST1622,Jacqueline Bowman,Kellerhaven,South,Corporate,Clothing,Product_5,7,183.71,212.56,0.05,1413.52,127.55,Net Banking
ORD010889,2024-04-12,,,Valenzuelabury,East,Corporate,Electronics,Product_5,5,193.86,371.46,0.2,1485.84,516.54,Net Banking
ORD010890,2023-06-15,CUST3413,Anthony Anderson,Deborahmouth,South,Consumer,Clothing,Product_88,5,283.12,552.21,0.0,2761.05,1345.45,Cash
ORD010891,2024-02-18,CUST2318,Alexandra Carlson,West Jennifershire,North,Corporate,Clothing,Product_66,1,20.95,27.4,0.05,26.03,5.08,Card 
ORD010892,2023-10-18,CUST7556,Susan Reid,New Crystalbury,East,Home Office,Clothing,Product_55,3,449.11,984.99,0.2,2363.98,1016.65,Net Banking
ORD010893,2023-10-21,CUST1324,Jonathon Rios,Nealstad,West,Corporate,Clothing,Product_27,3,224.78,320.24,0.1,864.65,190.31,UPI
ORD010894,2024-05-31,CUST6339,Johnny Arnold,North Pedro,South,Home Office,Sports,Product_69,3,459.39,815.56,0.0,2446.68,1068.51,Cash
ORD010895,2025-04-20,CUST5475,John Austin,Emilyport,North,Home Office,Sports,Product_94,2,472.54,605.52,0.3,847.73,-97.35,Cash
ORD010896,2023-11-07,CUST2354,Chad Boyle,Barnesport,South,Home Office,Electronics,Product_113,6,242.93,367.41,0.0,2204.46,746.88,Card 
ORD010897,2025-09-09,CUST3877,Richard Parker,North Calvinbury,West,Consumer,Sports,Product_124,4,306.13,376.01,0.0,1504.04,279.52,upi
ORD010898,2023-08-10,CUST3080,Maria Wright,Heatherhaven,WEST,Home Office,Office Supplies,Product_29,5,200.64,404.02,0.3,1414.07,410.87,Net Banking
ORD010899,2023-06-29,,,Ramirezmouth,East,Consumer,Electronics,Product_50,1,110.13,217.89,0.3,152.52,42.39,Net Banking
ORD010900,2025-11-19,CUST7599,Erin Taylor,Mcclainburgh,South,Consumer,Furniture,Product_61,7,307.43,441.74,0.05,2937.57,785.56,Cash
ORD010901,2025-12-14,CUST5876,Kimberly Hall,North John,East,Corporate,Office Supplies,Product_172,3,20.42,29.37,0.3,61.68,0.42,Net Banking
ORD010902,2024-08-07,CUST4984,Heather Martinez,West Sheila,North,Corporate,Clothing,Product_15,6,353.57,481.48,0.0,2888.88,767.46,
ORD010903,2025-07-03,CUST8256,Kathleen Moore,New Anna,South,Home Office,Office Supplies,Product_29,7,430.84,675.26,0.3,3308.77,292.89,UPI
ORD010904,2025-09-15,CUST8883,Richard Meyer,Rogersview,South,Home Office,Clothing,Product_91,3,447.29,592.92,0.3,1245.13,-96.74,Net Banking
ORD010905,2024-05-07,CUST3749,Cynthia Miller,Andrebury,West,Home Office,Electronics,Product_126,7,263.63,572.28,0.05,3805.66,1960.25,Card
ORD010906,2023-09-29,CUST8778,Nicolas Carter,South Elizabeth,South,Home Office,Electronics,Product_46,7,137.31,276.11,0.2,1546.22,585.05,UPI
ORD010907,2025-01-16,CUST5910,Leslie Berry,Moorefort,South,Home Office,Furniture,Product_56,4,253.02,396.27,0.3,1109.56,97.48,Card
ORD010908,2025-03-30,CUST8369,Dana Gray,Vanessachester,West,Home Office,Electronics,Product_174,2,447.92,888.71,0.1,1599.68,703.84,Net Banking
ORD010909,2023-12-12,CUST6114,Todd Morrow,New Kaitlinfort,East,Home Office,Office Supplies,Product_196,6,385.64,797.53,0.3,3349.63,1035.79,UPI
ORD010910,2025-03-19,CUST5928,Adam Miller,West Stephen,north,Home Office,Electronics,Product_127,3,93.73,183.36,0.0,550.08,268.89,Card
ORD010911,2025-07-19,CUST3606,Katie Cooper,Rogersborough,West,Consumer,Sports,Product_84,4,108.45,154.49,0.3,432.57,-1.23,Card 
ORD010912,2026-06-01,CUST5106,Martin Andrade,Raymondmouth,South,Home Office,Clothing,Product_117,7,336.04,497.7,0.1,3135.51,783.23,Net Banking
ORD010913,2025-12-18,,,Michelleland,,Corporate,Sports,Product_148,3,6.69,12.94,0.05,36.88,16.81,
ORD010914,2025-10-11,CUST2443,Andrea Bender,South James,South,Corporate,Office Supplies,Product_194,7,281.0,552.76,0.0,3869.32,1902.32,Net Banking
ORD010915,2024-05-19,CUST5099,Mr. Michael Butler,Lake Michael,East,Corporate,Furniture,Product_108,5,451.31,779.64,0.05,3703.29,1446.74,UPI
ORD010916,2025-07-25,,,South Jessicahaven,,Home Office,Office Supplies,Product_143,6,430.9,784.84,0.0,4709.04,2123.64,Card
ORD010917,2026-05-22,CUST7691,Jennifer Phillips,Davidbury,East,Corporate,Furniture,Product_131,3,57.53,65.64,0.05,187.07,14.48,Cash
ORD010918,2024-12-10,CUST2665,Danielle Rodriguez,Lake Tammybury,south,Home Office,Furniture,Product_100,7,310.39,398.73,0.15,2372.44,199.71,Net Banking
ORD010919,2024-04-25,CUST2811,Dawn Bell,Paulchester,South,Home Office,Furniture,Product_153,6,38.29,59.53,0.3,250.03,20.29,Card
ORD010920,2024-06-04,,,New Laurenside,West,Home Office,Clothing,Product_126,3,242.92,440.63,0.05,1255.8,527.04,Net Banking
ORD010921,2026-02-19,CUST9951,Lori Adams DVM,Wongview,East,Home Office,Furniture,Product_109,6,489.1,888.77,0.1,4799.36,1864.76,Cash
ORD010922,2025-06-08,CUST4414,Joel Griffin,North Elizabethview,East,Home Office,Sports,Product_81,5,196.46,233.07,0.3,815.74,-166.56,UPI
ORD010923,2024-02-11,,,Rogerberg,South,Home Office,Electronics,Product_85,1,169.19,367.09,0.15,312.03,142.84,Net Banking
ORD010924,2026-03-22,CUST7229,Teresa Alvarez,New Anthony,north,Home Office,Clothing,Product_108,2,32.78,48.33,0.15,82.16,16.6,Cash
ORD010925,2025-02-03,CUST9520,Thomas Bridges,South Priscilla,East,Corporate,Sports,Product_32,7,490.88,747.32,0.3,3661.87,225.71,
ORD010926,2023-11-27,CUST9729,Jordan Bell,East Nicole,East,Corporate,Office Supplies,Product_98,7,307.49,547.53,0.3,2682.9,530.47,
ORD010927,2023-08-29,CUST1005,Ryan Clark,Bryanberg,SOUTH,Corporate,Office Supplies,Product_95,7,107.36,210.02,0.2,1176.11,424.59,Card
ORD010928,2023-07-21,CUST9455,Carl Pratt,Davidville,North,Corporate,Clothing,Product_91,3,44.03,67.92,0.2,163.01,30.92,Net Banking
ORD010929,2025-06-19,CUST6308,Steven Taylor,Jefferyport,South,Corporate,Electronics,Product_1,5,328.06,364.34,0.3,1275.19,-365.11,Cash
ORD010930,2024-03-02,CUST5962,David Thomas,New Amberview,South,Home Office,Clothing,Product_76,7,496.96,707.4,0.0,4951.8,1473.08,Net Banking
ORD010931,2026-02-22,CUST6075,Michelle Moore,Robertport,East,Home Office,Clothing,Product_34,4,206.49,432.44,0.3,1210.83,384.87,Net Banking
ORD010932,2025-01-10,CUST4213,Matthew Reed,South Michael,West,Corporate,Sports,Product_113,4,339.5,569.84,0.05,2165.39,807.39,Card
ORD010933,2025-12-13,CUST5518,William Williamson,Kingburgh,East,Consumer,Sports,Product_16,7,230.03,274.74,0.2,1538.54,-71.67,Card
ORD010934,2025-07-04,CUST1491,Maria Kennedy,Marymouth,north,Home Office,Clothing,Product_114,2,111.29,241.33,0.1,434.39,211.81,
ORD010935,2024-10-14,CUST7158,Andrew Smith,Lewismouth,South,Corporate,Furniture,Product_197,1,201.87,304.04,0.0,304.04,102.17,
ORD010936,2025-12-09,,,West Joshuaberg,South,Corporate,Electronics,Product_131,6,238.62,312.68,0.1,1688.47,256.75,UPI
ORD010937,2023-12-07,CUST3212,Holly Webster,New Steveville,WEST,Consumer,Clothing,Product_86,4,204.44,241.11,0.0,964.44,146.68,Card
ORD010938,2025-08-31,CUST5841,Jessica Lynch,Davisville,WEST,Consumer,Electronics,Product_127,1,48.09,90.36,0.15,76.81,28.72,Card
ORD010939,2024-08-22,CUST6452,Mary Davidson,Foxside,East,Corporate,Furniture,Product_67,3,30.33,41.89,0.1,113.1,22.11,Net Banking
ORD010940,2026-04-26,CUST8629,Angela Martinez,,East,Corporate,Sports,Product_137,3,254.6,286.95,0.15,731.72,-32.08,
ORD010941,2023-10-02,CUST2818,Gail Stone,West Jenniferberg,East,Consumer,Clothing,Product_128,4,272.78,370.71,0.2,1186.27,95.15,Card
ORD010942,2024-06-13,CUST8356,Anna Romero,Daytown,West,Corporate,Furniture,Product_129,7,228.51,254.65,0.3,1247.78,-351.79,
ORD010943,2025-04-13,CUST3640,Todd Garcia,Fowlerview,South,Home Office,Clothing,Product_120,3,317.98,528.57,0.3,1110.0,156.06,
ORD010944,2024-12-10,CUST3705,Bradley Randolph,Marybury,North,Consumer,Office Supplies,Product_10,7,5.72,12.37,0.3,60.61,20.57,
ORD010945,2024-03-27,CUST3952,Leah Taylor,New Tina,West,Home Office,Furniture,Product_43,4,247.47,280.57,0.1,1010.05,20.17,Card
ORD010946,2024-07-11,CUST5413,Jennifer Robertson,Gallagherside,East,Corporate,Electronics,Product_12,4,110.0,186.27,0.1,670.57,230.57,Card
ORD010947,2023-11-03,CUST2631,Gregory Reyes,Acevedoborough,East,Consumer,Clothing,Product_121,1,84.95,172.85,0.15,146.92,61.97,Net Banking
ORD010948,2024-08-29,CUST8098,John Pacheco,Jeffreychester,North,Home Office,Clothing,Product_105,3,417.22,769.19,0.05,2192.19,940.53,Cash
ORD010949,2025-06-25,CUST5054,Kyle Chandler,Jessicaburgh,East,Corporate,Electronics,Product_32,6,15.42,25.2,0.1,136.08,43.56,UPI
ORD010950,2023-09-01,CUST8235,Paul Brown,,,Consumer,Office Supplies,Product_195,4,68.51,106.38,0.1,382.97,108.93,Cash
ORD010951,2023-09-26,CUST7509,Jeanne Day,North Melissa,West,Corporate,Sports,Product_63,4,176.42,342.7,0.0,1370.8,665.12,Net Banking
ORD010952,2025-09-12,CUST7017,Jasmine Stein,,West,Home Office,Electronics,Product_134,3,112.01,211.9,0.0,635.7,299.67,Net Banking
ORD010953,2025-05-04,CUST6762,Stephen Rice,Davidland,East,Consumer,Office Supplies,Product_88,1,344.26,692.44,0.3,484.71,140.45,Net Banking
ORD010954,2025-03-08,CUST9015,Dominic Lopez,Joybury,South,Consumer,Office Supplies,Product_24,7,395.91,458.34,0.0,3208.38,437.01,Cash
ORD010955,2024-11-18,CUST6475,Amy Heath,Coffeyfort,West,Home Office,Office Supplies,Product_12,7,291.86,357.4,0.1,2251.62,208.6,Card
ORD010956,2024-11-27,CUST2950,Brian Arnold,West Ryan,North,Consumer,Electronics,Product_156,1,389.46,790.49,0.05,750.97,361.51,Card
ORD010957,2024-12-27,CUST2916,Cynthia Joseph,East Laurentown,,Home Office,Sports,Product_58,2,106.29,212.87,0.05,404.45,191.87,Net Banking
ORD010958,2023-07-16,CUST2566,Kenneth Le,West Samantha,South,Corporate,Furniture,Product_53,2,299.47,461.67,0.0,923.34,324.4,Cash
ORD010959,2025-07-25,CUST4300,Lindsey Smith,,,Consumer,Clothing,Product_159,5,295.17,629.68,0.3,2203.88,728.03,UPI
ORD010960,2025-06-10,CUST6041,Jessica Patton,,South,Home Office,Sports,Product_95,2,134.88,260.76,0.3,365.06,95.3,Net Banking
ORD010961,2024-04-10,CUST5000,Theresa Kane,Josephport,South,Home Office,Furniture,Product_64,5,151.66,167.55,0.0,837.75,79.45,Net Banking
ORD010962,2024-07-08,CUST8313,Robert Ingram,Rachaelmouth,West,Home Office,Sports,Product_128,2,207.83,318.43,0.0,636.86,221.2,Card
ORD010963,2024-04-26,CUST1893,Donna Floyd,Deborahstad,West,Corporate,Electronics,Product_126,2,247.87,289.44,0.1,520.99,25.25,NET BANKING
ORD010964,2025-08-11,CUST5165,Luis Wilson,Thomasborough,North,Corporate,Clothing,Product_63,2,44.9,75.17,0.2,120.27,30.47,UPI
ORD010965,2023-10-16,CUST9641,Javier King,Leonville,West,Consumer,Sports,Product_15,2,193.75,361.19,0.1,650.14,262.64,UPI
ORD010966,2024-06-24,CUST8331,Kimberly Munoz,Petersenchester,North,Corporate,Office Supplies,Product_163,3,350.17,461.76,0.2,1108.22,57.71,Cash
ORD010967,2026-03-07,CUST7892,Joshua Lopez,West Marcland,North,Home Office,Furniture,Product_139,1,282.21,325.12,0.0,325.12,42.91,UPI
ORD010968,99-99-9999,CUST4914,Brian Robertson,Harringtonberg,South,Corporate,Office Supplies,Product_193,7,279.13,553.85,0.0,3876.95,1923.04,
ORD010969,2025-03-20,CUST8675,Anna Carrillo,,East,Corporate,Clothing,Product_4,2,160.37,279.47,0.0,558.94,238.2,Card
ORD010970,2025-06-21,CUST9437,Robin Walls,West Lauren,North,Consumer,Sports,Product_136,6,496.66,962.61,0.3,4042.96,1063.0,Card
ORD010971,2026-05-29,CUST1097,Chloe Ayala,West James,North,Corporate,Sports,Product_116,3,103.8,125.9,0.0,377.7,66.3,Cash
ORD010972,2025-07-30,CUST9491,Anna Hinton,West Margaretport,South,Corporate,Sports,Product_197,3,96.67,178.87,0.1,482.95,192.94,Cash
ORD010973,2025-01-21,CUST9060,Tony Burns,Olsenstad,East,Consumer,Sports,Product_70,6,407.07,486.01,0.1,2624.45,182.03,Cash
ORD010974,2024-05-16,CUST4257,Shelby Garcia,Lindachester,East,Consumer,Electronics,Product_142,3,295.18,459.25,0.1,1239.98,354.44,Card
ORD010975,2025-06-14,CUST9181,Edward Silva,Samuelside,south,Consumer,Sports,Product_36,4,414.27,476.23,0.05,1809.67,152.59,Card 
ORD010976,2023-12-24,CUST5522,Cynthia Porter,New Davidville,South,Consumer,Clothing,Product_117,6,135.19,220.36,0.1,1189.94,378.8,Cash
ORD010977,2025-05-27,CUST4324,Justin Farley,West Jillian,West,Home Office,Sports,Product_196,5,291.47,569.89,0.3,1994.61,537.26,Net Banking
ORD010978,2023-08-01,CUST2451,Patrick Coleman,Dorothyville,,Corporate,Furniture,Product_168,2,21.95,28.57,0.05,54.28,10.38,Cash
ORD010979,2025-02-21,CUST8580,Rebecca Garcia,Angelahaven,WEST,Home Office,Furniture,Product_93,4,14.98,20.84,0.2,66.69,6.77,UPI
ORD010980,2025-01-14,CUST5324,Brian Young,Frankfort,West,Consumer,Sports,Product_157,6,354.5,418.13,0.15,2132.46,5.46,
ORD010981,2026-01-05,CUST1278,Vanessa Rangel,,East,Corporate,Furniture,Product_89,1,261.57,325.4,0.3,227.78,-33.79,Net Banking
ORD010982,2024-07-28,CUST7718,Kyle Barrett,South Caitlin,WEST,Corporate,Furniture,Product_110,3,144.76,190.45,0.05,542.78,108.5,Card
ORD010983,2025-02-07,CUST6085,Charles Smith,,south,Home Office,Sports,Product_150,7,442.38,943.5,0.2,5283.6,2186.94,Cash
ORD010984,2025-04-12,CUST7288,Catherine Pennington,West Jenniferport,South,Consumer,Sports,Product_60,5,155.57,186.14,0.0,930.7,152.85,Card
ORD010985,2023-10-27,CUST8418,Mr. Frederick Johnson DDS,,East,Corporate,Sports,Product_81,1,417.0,791.6,0.0,791.6,374.6,Card
